Fighter 1,Fighter 1 KD,Fighter 1 Sig STR,Fighter 1 Sig Str Percent,Fighter 1 TD,Fighter 1 TD Percent,Fighter 1 Sub AttemptFighter 1 Rev,Fighter 1 Control,Fighter 1 Significant Head Strikes,Fighter 1 Significant Body Strikes,Fighter 1 Significant Leg Strikes,Fight 1 Significatn Distane Strikes,Fighter 1 Significant Clinch Strikes,Fighter 1 Significant Ground Strikes,Fighter 2,Fighter 2 KD,Fighter 2 Sig STR,Fighter 2 Sig Str Percent,Fighter 2 TD,Fighter 2 TD Percent,Fighter 2 Sub AttemptFighter 2 Rev,Fighter 2 Control,Fighter 2 Significant Head Strikes,Fighter 2 Significant Body Strikes,Fighter 2 Significant Leg Strikes,Fight 2 Significatn Distane Strikes,Fighter 2 Significant Clinch Strikes,Fighter 2 Significant Ground Strikes
Mike Malott,1,19 of 41,46%,19 of 41,2 of 2,100%,1,1,1:26,9 of 29,10 of 10,0 of 2,19 of 41,0 of 0,0 of 0,Adam Fugitt,0,9 of 28,9 of 28,32%,16 of 35,0 of 0,---,0,0,0:07,2 of 17,6 of 9,1 of 2,9 of 28,0 of 0,0 of 0
Dan Ige,1,88 of 184,47%,88 of 184,0 of 0,---,0,0,0:41,61 of 143,19 of 31,8 of 10,78 of 169,6 of 8,4 of 7,Nate Landwehr,0,74 of 195,74 of 195,37%,74 of 195,0 of 4,0%,0,0,0:26,54 of 161,13 of 24,7 of 10,55 of 168,18 of 24,1 of 3
Marc-Andre Barriault,1,95 of 192,49%,103 of 200,0 of 0,---,0,0,0:40,62 of 148,32 of 43,1 of 1,67 of 154,26 of 35,2 of 3,Eryk Anders,0,83 of 169,83 of 169,49%,87 of 173,1 of 11,9%,0,0,3:18,42 of 122,39 of 45,2 of 2,41 of 115,42 of 52,0 of 2
Nassourdine Imavov,0,57 of 84,67%,59 of 86,3 of 4,75%,1,0,2:22,27 of 48,8 of 12,22 of 24,54 of 80,3 of 4,0 of 0,Chris Curtis,0,26 of 61,26 of 61,42%,34 of 69,0 of 0,---,0,0,0:00,4 of 28,8 of 18,14 of 15,26 of 60,0 of 1,0 of 0
Miranda Maverick,0,63 of 127,49%,68 of 132,0 of 3,0%,0,0,0:07,33 of 94,17 of 18,13 of 15,56 of 120,7 of 7,0 of 0,Jasmine Jasudavicius,0,67 of 158,67 of 158,42%,115 of 235,1 of 1,100%,0,0,7:35,52 of 140,15 of 18,0 of 0,53 of 138,13 of 18,1 of 2
Aiemann Zahabi,1,5 of 8,62%,5 of 8,0 of 0,---,0,0,0:03,5 of 8,0 of 0,0 of 0,3 of 5,0 of 0,2 of 3,Aoriqileng,0,5 of 5,5 of 5,100%,5 of 5,0 of 0,---,0,0,0:00,0 of 0,1 of 1,4 of 4,5 of 5,0 of 0,0 of 0
Kyle Nelson,0,59 of 126,46%,83 of 150,0 of 1,0%,0,0,2:21,24 of 76,20 of 31,15 of 19,57 of 124,2 of 2,0 of 0,Blake Bilder,0,45 of 120,45 of 120,37%,84 of 159,0 of 3,0%,0,0,2:45,26 of 96,2 of 4,17 of 20,45 of 119,0 of 1,0 of 0
David Dvorak,0,53 of 114,46%,56 of 117,1 of 3,33%,0,0,1:57,26 of 77,10 of 19,17 of 18,46 of 102,4 of 7,3 of 5,Steve Erceg,0,54 of 140,54 of 140,38%,56 of 142,3 of 4,75%,1,0,1:29,28 of 101,16 of 26,10 of 13,46 of 131,7 of 8,1 of 1
Diana Belbita,0,106 of 208,50%,154 of 258,1 of 2,50%,0,0,2:04,71 of 165,20 of 25,15 of 18,76 of 176,22 of 24,8 of 8,Maria Oliveira,0,64 of 168,64 of 168,38%,85 of 200,2 of 5,40%,0,0,4:06,45 of 142,11 of 18,8 of 8,62 of 166,1 of 1,1 of 1
Kai Kara-France,0,99 of 283,34%,133 of 323,2 of 2,100%,0,0,0:58,57 of 224,20 of 30,22 of 29,90 of 267,1 of 2,8 of 14,Amir Albazi,0,43 of 145,43 of 145,29%,64 of 173,1 of 9,11%,1,0,6:10,31 of 125,6 of 13,6 of 7,39 of 135,1 of 5,3 of 5
Alex Caceres,0,60 of 99,60%,86 of 128,1 of 2,50%,0,1,4:26,32 of 69,26 of 28,2 of 2,45 of 76,11 of 15,4 of 8,Daniel Pineda,0,27 of 56,27 of 56,48%,43 of 74,3 of 11,27%,1,1,3:57,15 of 42,3 of 4,9 of 10,22 of 50,2 of 3,3 of 3
Jim Miller,1,3 of 5,60%,3 of 5,0 of 0,---,0,0,0:00,3 of 5,0 of 0,0 of 0,2 of 4,0 of 0,1 of 1,Jesse Butler,0,1 of 7,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,1 of 5,0 of 2,0 of 0,1 of 7,0 of 0,0 of 0
Tim Elliott,0,28 of 57,49%,153 of 237,6 of 7,85%,0,0,11:13,22 of 48,4 of 6,2 of 3,6 of 21,4 of 4,18 of 32,Victor Altamirano,0,19 of 39,19 of 39,48%,102 of 142,1 of 1,100%,0,0,1:04,10 of 28,6 of 8,3 of 3,15 of 31,4 of 8,0 of 0
Karine Silva,0,3 of 10,30%,4 of 12,1 of 1,100%,1,0,1:21,1 of 6,0 of 2,2 of 2,2 of 7,0 of 0,1 of 3,Ketlen Souza,0,0 of 0,0 of 0,---,1 of 1,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
Abubakar Nurmagomedov,0,29 of 54,53%,48 of 76,1 of 8,12%,0,0,6:16,13 of 37,6 of 7,10 of 10,23 of 48,6 of 6,0 of 0,Elizeu Zaleski dos Santos,0,42 of 113,42 of 113,37%,50 of 132,0 of 2,0%,0,0,0:15,16 of 75,13 of 22,13 of 16,27 of 87,15 of 26,0 of 0
Daniel Santos,0,50 of 91,54%,134 of 198,3 of 4,75%,0,1,10:47,30 of 62,15 of 19,5 of 10,10 of 38,6 of 7,34 of 46,Johnny Munoz,0,18 of 39,18 of 39,46%,64 of 101,1 of 8,12%,1,0,1:19,8 of 26,8 of 10,2 of 3,15 of 30,3 of 9,0 of 0
Andrei Arlovski,0,24 of 56,42%,26 of 58,0 of 0,---,0,0,0:00,10 of 36,9 of 10,5 of 10,24 of 56,0 of 0,0 of 0,Don'Tale Mayes,1,25 of 87,25 of 87,28%,28 of 91,0 of 1,0%,0,0,0:02,14 of 58,4 of 14,7 of 15,22 of 82,1 of 1,2 of 4
John Castaneda,1,40 of 88,45%,70 of 121,3 of 6,50%,0,0,4:16,30 of 73,4 of 8,6 of 7,37 of 83,1 of 2,2 of 3,Muin Gafurov,0,61 of 157,61 of 157,38%,93 of 204,0 of 6,0%,0,0,1:55,45 of 135,11 of 16,5 of 6,47 of 132,14 of 25,0 of 0
Jamie Mullarkey,0,39 of 71,54%,40 of 73,3 of 8,37%,0,0,2:28,15 of 43,14 of 18,10 of 10,27 of 56,12 of 14,0 of 1,Muhammad Naimov,1,28 of 70,28 of 70,40%,30 of 72,0 of 1,0%,0,0,0:01,17 of 56,5 of 8,6 of 6,20 of 60,3 of 5,5 of 5
Elise Reed,0,53 of 120,44%,94 of 174,0 of 1,0%,0,0,1:29,16 of 65,21 of 36,16 of 19,45 of 111,8 of 9,0 of 0,Jinh Yu Frey,0,28 of 91,28 of 91,30%,42 of 114,3 of 7,42%,0,0,4:09,15 of 68,4 of 13,9 of 10,26 of 84,2 of 4,0 of 3
Da'Mon Blackshear,0,66 of 135,48%,85 of 158,1 of 2,50%,0,1,2:14,42 of 103,11 of 17,13 of 15,38 of 96,8 of 13,20 of 26,Luan Lacerda,0,28 of 64,28 of 64,43%,31 of 67,1 of 4,25%,1,1,0:26,16 of 42,9 of 19,3 of 3,25 of 61,3 of 3,0 of 0
Mackenzie Dern,1,126 of 210,60%,247 of 340,3 of 9,33%,0,0,13:12,104 of 186,18 of 20,4 of 4,58 of 132,19 of 22,49 of 56,Angela Hill,0,66 of 108,66 of 108,61%,94 of 142,0 of 0,---,0,0,7:11,27 of 65,39 of 42,0 of 1,35 of 74,30 of 31,1 of 3
Edmen Shahbazyan,0,30 of 51,58%,33 of 55,1 of 1,100%,1,0,0:41,21 of 42,8 of 8,1 of 1,17 of 35,11 of 14,2 of 2,Anthony Hernandez,0,63 of 88,63 of 88,71%,77 of 105,6 of 15,40%,4,0,7:11,55 of 79,4 of 4,4 of 5,15 of 33,8 of 8,40 of 47
Emily Ducote,0,112 of 270,41%,117 of 275,0 of 4,0%,0,0,0:11,71 of 214,21 of 33,20 of 23,106 of 262,6 of 8,0 of 0,Loopy Godinez,0,132 of 246,132 of 246,53%,133 of 248,1 of 3,33%,0,0,0:13,106 of 214,12 of 18,14 of 14,121 of 232,11 of 14,0 of 0
Andre Fialho,0,22 of 51,43%,22 of 51,0 of 0,---,0,0,0:07,14 of 42,7 of 8,1 of 1,21 of 50,1 of 1,0 of 0,Joaquin Buckley,1,26 of 89,26 of 89,29%,27 of 90,2 of 3,66%,0,0,0:23,12 of 66,9 of 18,5 of 5,26 of 89,0 of 0,0 of 0
Diego Ferreira,1,30 of 71,42%,30 of 71,0 of 2,0%,0,0,0:01,17 of 46,10 of 21,3 of 4,29 of 70,0 of 0,1 of 1,Michael Johnson,0,32 of 58,32 of 58,55%,32 of 58,0 of 0,---,0,0,0:00,13 of 34,17 of 20,2 of 4,32 of 58,0 of 0,0 of 0
Maheshate,0,32 of 109,29%,33 of 110,0 of 2,0%,0,0,0:00,26 of 100,1 of 3,5 of 6,29 of 99,3 of 10,0 of 0,Viacheslav Borshchev,3,85 of 148,85 of 148,57%,85 of 148,0 of 0,---,0,0,0:09,40 of 99,17 of 19,28 of 30,69 of 118,11 of 18,5 of 12
Karolina Kowalkiewicz,0,139 of 237,58%,148 of 249,0 of 0,---,0,0,1:52,94 of 187,30 of 33,15 of 17,134 of 230,5 of 7,0 of 0,Vanessa Demopoulos,0,68 of 221,68 of 221,30%,83 of 237,0 of 4,0%,0,0,0:00,49 of 190,13 of 23,6 of 8,65 of 216,3 of 5,0 of 0
Orion Cosce,0,16 of 32,50%,28 of 48,0 of 0,---,0,0,0:05,9 of 23,3 of 5,4 of 4,14 of 29,1 of 2,1 of 1,Gilbert Urbina,1,51 of 82,51 of 82,62%,100 of 139,2 of 2,100%,1,0,3:06,31 of 56,12 of 16,8 of 10,27 of 55,4 of 4,20 of 23
Ilir Latifi,0,49 of 77,63%,76 of 105,2 of 7,28%,0,0,3:50,20 of 42,18 of 22,11 of 13,46 of 72,1 of 3,2 of 2,Rodrigo Nascimento,0,68 of 152,68 of 152,44%,76 of 160,0 of 0,---,0,0,0:00,51 of 122,10 of 21,7 of 9,61 of 145,7 of 7,0 of 0
Chase Hooper,0,149 of 245,60%,217 of 340,1 of 10,10%,1,1,3:54,110 of 203,31 of 34,8 of 8,97 of 160,42 of 73,10 of 12,Nick Fiore,0,51 of 90,51 of 90,56%,58 of 98,4 of 8,50%,0,0,4:47,49 of 88,1 of 1,1 of 1,34 of 66,11 of 17,6 of 7
Natalia Silva,1,20 of 45,44%,21 of 46,0 of 0,---,0,0,0:16,16 of 41,2 of 2,2 of 2,20 of 44,0 of 0,0 of 1,Victoria Leonardo,0,7 of 18,7 of 18,38%,7 of 18,0 of 1,0%,0,0,0:00,6 of 14,0 of 3,1 of 1,7 of 18,0 of 0,0 of 0
Takashi Sato,0,30 of 47,63%,56 of 76,2 of 6,33%,0,1,2:21,21 of 37,9 of 10,0 of 0,5 of 16,15 of 16,10 of 15,Themba Gorimbo,1,33 of 56,33 of 56,58%,110 of 158,3 of 8,37%,0,2,11:15,21 of 41,12 of 15,0 of 0,12 of 25,9 of 12,12 of 19
Jairzinho Rozenstruik,0,0 of 2,0%,3 of 6,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,Jailton Almeida,0,4 of 7,4 of 7,57%,14 of 19,1 of 2,50%,1,0,3:09,3 of 5,1 of 2,0 of 0,0 of 2,0 of 0,4 of 5
Anthony Smith,0,38 of 92,41%,41 of 95,1 of 3,33%,0,0,1:22,19 of 64,10 of 17,9 of 11,38 of 91,0 of 1,0 of 0,Johnny Walker,0,92 of 192,92 of 192,47%,99 of 204,1 of 1,100%,0,0,0:32,32 of 117,9 of 19,51 of 56,81 of 178,6 of 8,5 of 6
Daniel Rodriguez,0,7 of 25,28%,7 of 25,0 of 0,---,0,0,0:00,2 of 17,2 of 5,3 of 3,7 of 25,0 of 0,0 of 0,Ian Machado Garry,1,23 of 46,23 of 46,50%,23 of 46,0 of 0,---,0,0,0:10,19 of 42,4 of 4,0 of 0,12 of 28,0 of 0,11 of 18
Carlos Ulberg,1,13 of 21,61%,13 of 21,0 of 0,---,0,0,0:08,11 of 18,1 of 1,1 of 2,5 of 11,0 of 0,8 of 10,Ihor Potieria,0,5 of 9,5 of 9,55%,5 of 9,0 of 1,0%,0,0,0:00,1 of 4,0 of 0,4 of 5,5 of 9,0 of 0,0 of 0
Tim Means,0,40 of 87,45%,45 of 92,2 of 2,100%,0,0,0:46,16 of 52,18 of 29,6 of 6,30 of 74,10 of 13,0 of 0,Alex Morono,0,33 of 92,33 of 92,35%,42 of 102,0 of 0,---,1,0,0:00,29 of 86,4 of 6,0 of 0,31 of 86,2 of 6,0 of 0
Matt Brown,1,11 of 15,73%,22 of 26,0 of 0,---,0,0,0:02,2 of 4,3 of 4,6 of 7,10 of 14,1 of 1,0 of 0,Court McGee,0,8 of 31,8 of 31,25%,17 of 48,1 of 1,100%,0,0,1:57,2 of 21,2 of 5,4 of 5,6 of 29,2 of 2,0 of 0
Karl Williams,0,70 of 165,42%,85 of 191,1 of 10,10%,0,0,2:35,53 of 147,6 of 6,11 of 12,65 of 159,2 of 3,3 of 3,Chase Sherman,0,54 of 158,54 of 158,34%,64 of 170,0 of 0,---,0,0,0:12,26 of 124,10 of 15,18 of 19,46 of 148,8 of 10,0 of 0
Cody Stamann,1,54 of 139,38%,66 of 152,1 of 5,20%,0,0,1:59,40 of 116,9 of 17,5 of 6,49 of 133,0 of 0,5 of 6,Douglas Silva de Andrade,0,61 of 178,61 of 178,34%,72 of 189,0 of 1,0%,0,0,0:00,17 of 108,23 of 43,21 of 27,60 of 175,1 of 3,0 of 0
Ji Yeon Kim,0,10 of 36,27%,32 of 62,0 of 1,0%,1,1,5:44,5 of 31,3 of 3,2 of 2,7 of 32,3 of 3,0 of 1,Mandy Bohm,0,17 of 31,17 of 31,54%,25 of 51,2 of 6,33%,1,1,4:05,9 of 19,3 of 7,5 of 5,10 of 21,5 of 8,2 of 2
Bryan Battle,1,3 of 9,33%,3 of 9,0 of 0,---,0,0,0:03,3 of 9,0 of 0,0 of 0,2 of 7,0 of 0,1 of 2,Gabe Green,0,6 of 12,6 of 12,50%,6 of 12,0 of 0,---,0,0,0:00,2 of 8,2 of 2,2 of 2,6 of 12,0 of 0,0 of 0
Jessica-Rose Clark,0,26 of 60,43%,28 of 66,1 of 7,14%,0,0,7:36,20 of 51,1 of 2,5 of 7,23 of 53,2 of 5,1 of 2,Tainara Lisboa,0,42 of 83,42 of 83,50%,97 of 145,1 of 2,50%,1,0,2:09,30 of 67,11 of 14,1 of 2,29 of 64,11 of 16,2 of 3
Aljamain Sterling,0,135 of 210,64%,186 of 261,4 of 15,26%,0,0,4:00,51 of 112,50 of 60,34 of 38,103 of 174,24 of 28,8 of 8,Henry Cejudo,0,99 of 174,99 of 174,56%,143 of 219,3 of 8,37%,0,0,5:06,35 of 99,30 of 37,34 of 38,82 of 152,16 of 21,1 of 1
Belal Muhammad,0,132 of 283,46%,132 of 283,0 of 0,---,0,0,0:00,92 of 241,39 of 41,1 of 1,132 of 283,0 of 0,0 of 0,Gilbert Burns,0,81 of 147,81 of 147,55%,81 of 147,0 of 4,0%,0,0,0:00,35 of 96,13 of 16,33 of 35,81 of 147,0 of 0,0 of 0
Jessica Andrade,0,12 of 32,37%,12 of 32,0 of 0,---,0,0,0:00,5 of 23,3 of 3,4 of 6,12 of 32,0 of 0,0 of 0,Yan Xiaonan,1,26 of 36,26 of 36,72%,26 of 36,0 of 0,---,0,0,0:02,12 of 22,5 of 5,9 of 9,23 of 33,0 of 0,3 of 3
Movsar Evloev,0,88 of 129,68%,183 of 228,4 of 7,57%,0,0,8:30,76 of 116,3 of 3,9 of 10,45 of 81,11 of 11,32 of 37,Diego Lopes,0,37 of 69,37 of 69,53%,48 of 82,0 of 0,---,4,1,0:41,29 of 57,4 of 8,4 of 4,27 of 55,3 of 3,7 of 11
Kron Gracie,0,32 of 57,56%,171 of 216,0 of 0,---,0,0,0:43,18 of 37,1 of 6,13 of 14,32 of 57,0 of 0,0 of 0,Charles Jourdain,0,80 of 168,80 of 168,47%,175 of 266,0 of 0,---,0,0,6:48,59 of 145,14 of 16,7 of 7,54 of 138,16 of 20,10 of 10
Drew Dober,0,20 of 59,33%,20 of 59,0 of 0,---,0,0,0:00,12 of 50,8 of 9,0 of 0,19 of 58,1 of 1,0 of 0,Matt Frevola,1,35 of 75,35 of 75,46%,39 of 79,0 of 1,0%,0,0,0:08,26 of 61,6 of 11,3 of 3,22 of 58,1 of 2,12 of 15
Kennedy Nzechukwu,0,62 of 81,76%,79 of 98,0 of 1,0%,1,0,3:42,44 of 63,18 of 18,0 of 0,9 of 17,53 of 64,0 of 0,Devin Clark,0,36 of 58,36 of 58,62%,61 of 90,1 of 4,25%,0,0,1:04,25 of 46,7 of 8,4 of 4,13 of 28,23 of 30,0 of 0
Khaos Williams,0,130 of 283,45%,131 of 284,0 of 0,---,0,0,1:13,68 of 205,29 of 38,33 of 40,126 of 276,4 of 7,0 of 0,Rolando Bedoya,0,149 of 209,149 of 209,71%,150 of 210,0 of 2,0%,0,0,0:07,103 of 150,15 of 17,31 of 42,136 of 196,13 of 13,0 of 0
Marina Rodriguez,0,33 of 62,53%,115 of 150,0 of 0,---,0,0,0:05,27 of 52,5 of 8,1 of 2,10 of 37,3 of 3,20 of 22,Virna Jandiroba,0,27 of 43,27 of 43,62%,91 of 116,3 of 7,42%,0,1,12:02,25 of 41,1 of 1,1 of 1,7 of 22,5 of 5,15 of 16
Braxton Smith,0,14 of 29,48%,14 of 29,0 of 1,0%,0,0,0:00,13 of 28,0 of 0,1 of 1,14 of 29,0 of 0,0 of 0,Parker Porter,0,25 of 37,25 of 37,67%,37 of 62,0 of 1,0%,0,0,0:27,24 of 36,1 of 1,0 of 0,12 of 24,3 of 3,10 of 10
Phil Hawes,0,17 of 28,60%,17 of 28,0 of 0,---,0,0,0:00,4 of 14,10 of 11,3 of 3,17 of 28,0 of 0,0 of 0,Ikram Aliskerov,1,20 of 33,20 of 33,60%,20 of 33,0 of 0,---,0,0,0:00,13 of 24,6 of 8,1 of 1,19 of 31,1 of 2,0 of 0
Joseph Holmes,0,17 of 24,70%,22 of 29,1 of 2,50%,0,0,2:30,4 of 10,3 of 4,10 of 10,13 of 20,4 of 4,0 of 0,Claudio Ribeiro,1,37 of 63,37 of 63,58%,60 of 91,1 of 1,100%,0,0,3:07,34 of 57,0 of 1,3 of 5,10 of 24,1 of 2,26 of 37
Song Yadong,2,105 of 228,46%,110 of 234,0 of 0,---,0,0,0:27,55 of 163,27 of 39,23 of 26,85 of 203,1 of 1,19 of 24,Ricky Simon,0,60 of 139,60 of 139,43%,64 of 144,2 of 9,22%,0,0,0:51,48 of 127,9 of 9,3 of 3,57 of 135,0 of 0,3 of 4
Caio Borralho,0,34 of 55,61%,52 of 74,3 of 6,50%,1,0,2:39,19 of 37,10 of 13,5 of 5,18 of 37,5 of 7,11 of 11,Michal Oleksiejczuk,0,30 of 65,30 of 65,46%,30 of 65,0 of 1,0%,0,0,0:13,13 of 44,17 of 21,0 of 0,26 of 61,4 of 4,0 of 0
Rodolfo Vieira,0,10 of 15,66%,30 of 37,1 of 7,14%,2,0,4:19,8 of 12,2 of 2,0 of 1,1 of 5,2 of 2,7 of 8,Cody Brundage,1,20 of 29,20 of 29,68%,41 of 51,0 of 0,---,1,0,1:04,17 of 26,1 of 1,2 of 2,10 of 18,0 of 0,10 of 11
Julian Erosa,0,15 of 24,62%,15 of 24,0 of 1,0%,0,0,0:00,9 of 18,1 of 1,5 of 5,15 of 24,0 of 0,0 of 0,Fernando Padilla,1,20 of 29,20 of 29,68%,20 of 29,0 of 0,---,0,0,0:02,17 of 25,2 of 3,1 of 1,19 of 28,0 of 0,1 of 1
Marcos Rogerio de Lima,0,59 of 76,77%,76 of 95,3 of 7,42%,0,0,5:01,20 of 31,11 of 15,28 of 30,56 of 72,2 of 2,1 of 2,Waldo Cortes-Acosta,0,82 of 150,82 of 150,54%,88 of 156,0 of 1,0%,0,0,0:34,54 of 116,18 of 23,10 of 11,79 of 146,3 of 3,0 of 1
Josh Quinlan,0,50 of 128,39%,50 of 128,1 of 8,12%,0,0,0:54,26 of 102,5 of 7,19 of 19,46 of 124,2 of 2,2 of 2,Trey Waters,0,104 of 203,104 of 203,51%,106 of 205,1 of 2,50%,0,0,0:27,93 of 189,6 of 9,5 of 5,102 of 201,1 of 1,1 of 1
Martin Buday,0,98 of 177,55%,145 of 229,0 of 0,---,0,0,1:45,66 of 142,24 of 27,8 of 8,72 of 143,19 of 27,7 of 7,Jake Collier,0,94 of 207,94 of 207,45%,107 of 226,0 of 1,0%,0,0,4:31,63 of 175,22 of 23,9 of 9,77 of 185,15 of 17,2 of 5
Cody Durden,0,56 of 99,56%,80 of 128,11 of 18,61%,0,0,9:33,39 of 80,9 of 10,8 of 9,46 of 89,3 of 3,7 of 7,Charles Johnson,0,52 of 101,52 of 101,51%,60 of 109,0 of 0,---,1,0,0:08,30 of 77,19 of 21,3 of 3,46 of 91,5 of 9,1 of 1
Stephanie Egger,0,9 of 24,37%,9 of 24,0 of 0,---,0,0,0:00,3 of 17,0 of 0,6 of 7,9 of 24,0 of 0,0 of 0,Irina Alekseeva,0,18 of 44,18 of 44,40%,18 of 44,0 of 1,0%,1,0,0:00,7 of 31,7 of 8,4 of 5,17 of 43,1 of 1,0 of 0
Journey Newson,0,13 of 46,28%,13 of 46,0 of 6,0%,0,0,1:03,6 of 34,4 of 7,3 of 5,12 of 45,1 of 1,0 of 0,Marcus McGhee,1,25 of 53,25 of 53,47%,25 of 54,0 of 0,---,1,0,0:31,14 of 39,9 of 11,2 of 3,21 of 47,3 of 4,1 of 2
Hailey Cowan,0,63 of 150,42%,85 of 173,2 of 8,25%,0,0,4:50,38 of 111,21 of 34,4 of 5,43 of 126,16 of 20,4 of 4,Jamey-Lyn Horth,0,76 of 104,76 of 104,73%,99 of 128,0 of 1,0%,0,0,1:07,37 of 59,30 of 33,9 of 12,46 of 74,30 of 30,0 of 0
Sergei Pavlovich,1,36 of 85,42%,36 of 85,0 of 0,---,0,0,0:00,30 of 78,6 of 7,0 of 0,32 of 81,0 of 0,4 of 4,Curtis Blaydes,0,14 of 56,14 of 56,25%,14 of 56,0 of 1,0%,0,0,0:00,11 of 51,1 of 1,2 of 4,14 of 56,0 of 0,0 of 0
Brad Tavares,0,15 of 64,23%,15 of 65,0 of 0,---,0,0,0:00,11 of 56,4 of 8,0 of 0,15 of 64,0 of 0,0 of 0,Bruno Silva,1,23 of 51,23 of 51,45%,24 of 52,0 of 0,---,0,0,0:02,17 of 40,5 of 9,1 of 2,21 of 48,1 of 2,1 of 1
Bobby Green,0,23 of 69,33%,23 of 69,0 of 1,0%,0,0,0:01,15 of 56,6 of 9,2 of 4,17 of 62,0 of 1,6 of 6,Jared Gordon,0,17 of 53,17 of 53,32%,17 of 53,0 of 1,0%,0,0,0:00,9 of 34,5 of 11,3 of 8,17 of 53,0 of 0,0 of 0
Iasmin Lucindo,0,53 of 118,44%,57 of 123,4 of 5,80%,0,0,0:46,33 of 93,19 of 23,1 of 2,51 of 115,2 of 2,0 of 1,Brogan Walker,0,29 of 145,29 of 145,20%,31 of 149,0 of 0,---,0,0,1:04,6 of 99,13 of 22,10 of 24,22 of 137,7 of 8,0 of 0
Jeremiah Wells,0,36 of 76,47%,86 of 158,6 of 10,60%,0,0,11:12,29 of 67,7 of 9,0 of 0,10 of 28,2 of 3,24 of 45,Matthew Semelsberger,2,20 of 37,20 of 37,54%,39 of 59,0 of 1,0%,0,0,1:29,17 of 33,3 of 4,0 of 0,12 of 22,4 of 5,4 of 10
Ricky Glenn,0,2 of 11,18%,2 of 11,0 of 0,---,0,0,0:00,1 of 7,0 of 1,1 of 3,2 of 11,0 of 0,0 of 0,Christos Giagos,1,9 of 16,9 of 16,56%,9 of 16,0 of 0,---,0,0,0:00,4 of 11,3 of 3,2 of 2,8 of 15,0 of 0,1 of 1
Rani Yahya,0,7 of 21,33%,7 of 22,0 of 3,0%,0,0,0:08,1 of 10,1 of 2,5 of 9,7 of 21,0 of 0,0 of 0,Montel Jackson,1,9 of 21,9 of 21,42%,10 of 23,0 of 0,---,0,0,1:17,7 of 18,1 of 2,1 of 1,5 of 14,0 of 0,4 of 7
Karol Rosa,1,33 of 68,48%,144 of 194,0 of 2,0%,0,0,3:13,19 of 43,8 of 11,6 of 14,20 of 53,13 of 15,0 of 0,Norma Dumont,0,35 of 87,35 of 87,40%,63 of 129,1 of 1,100%,0,0,4:54,18 of 64,9 of 13,8 of 10,27 of 76,8 of 11,0 of 0
Mohammed Usman,0,7 of 29,24%,79 of 133,2 of 12,16%,0,0,12:03,6 of 28,1 of 1,0 of 0,2 of 22,2 of 2,3 of 5,Junior Tafa,0,22 of 61,22 of 61,36%,37 of 78,0 of 0,---,0,0,0:00,17 of 55,5 of 6,0 of 0,12 of 45,10 of 16,0 of 0
Francis Marshall,0,15 of 132,11%,35 of 165,2 of 5,40%,2,0,4:20,10 of 123,4 of 8,1 of 1,13 of 129,0 of 0,2 of 3,William Gomis,0,27 of 79,27 of 79,34%,30 of 84,0 of 0,---,0,0,0:17,6 of 47,8 of 17,13 of 15,27 of 78,0 of 1,0 of 0
Brady Hiestand,0,45 of 81,55%,96 of 143,3 of 7,42%,0,0,4:09,29 of 58,11 of 15,5 of 8,41 of 77,0 of 0,4 of 4,Batgerel Danaa,1,41 of 134,41 of 134,30%,92 of 200,1 of 1,100%,0,1,1:00,33 of 121,2 of 5,6 of 8,29 of 112,7 of 9,5 of 13
Max Holloway,0,147 of 262,56%,149 of 264,0 of 0,---,0,0,0:03,77 of 180,42 of 48,28 of 34,146 of 261,1 of 1,0 of 0,Arnold Allen,0,76 of 225,76 of 225,33%,80 of 229,0 of 0,---,0,0,0:42,48 of 173,18 of 36,10 of 16,76 of 225,0 of 0,0 of 0
Edson Barboza,1,21 of 33,63%,21 of 33,0 of 0,---,0,0,0:02,13 of 25,5 of 5,3 of 3,19 of 31,1 of 1,1 of 1,Billy Quarantillo,0,19 of 42,19 of 42,45%,20 of 43,0 of 2,0%,0,0,0:39,16 of 38,1 of 2,2 of 2,18 of 41,1 of 1,0 of 0
Dustin Jacoby,0,64 of 131,48%,96 of 167,1 of 6,16%,0,0,3:06,36 of 95,8 of 12,20 of 24,60 of 126,4 of 5,0 of 0,Azamat Murzakanov,1,67 of 127,67 of 127,52%,70 of 130,1 of 5,20%,0,0,0:16,51 of 110,12 of 13,4 of 4,64 of 122,3 of 5,0 of 0
Tanner Boser,0,5 of 16,31%,5 of 16,0 of 0,---,0,0,0:00,5 of 15,0 of 1,0 of 0,5 of 16,0 of 0,0 of 0,Ion Cutelaba,0,30 of 40,30 of 40,75%,30 of 40,1 of 1,100%,0,0,0:17,27 of 36,2 of 3,1 of 1,14 of 24,0 of 0,16 of 16
Pedro Munhoz,1,60 of 174,34%,74 of 188,0 of 1,0%,0,0,2:54,20 of 104,6 of 19,34 of 51,52 of 160,1 of 1,7 of 13,Chris Gutierrez,0,77 of 133,77 of 133,57%,79 of 135,0 of 0,---,0,0,0:06,30 of 69,8 of 11,39 of 53,75 of 130,1 of 1,1 of 2
